image,mask
volume-108_222.png,segmentation-108_lesionmask_222.png
volume-109_426.png,segmentation-109_lesionmask_426.png
volume-27_472.png,segmentation-27_lesionmask_472.png
volume-92_657.png,segmentation-92_lesionmask_657.png
volume-112_322.png,segmentation-112_lesionmask_322.png
volume-21_372.png,segmentation-21_lesionmask_372.png
volume-96_453.png,segmentation-96_lesionmask_453.png
volume-109_702.png,segmentation-109_lesionmask_702.png
volume-129_77.png,segmentation-129_lesionmask_77.png
volume-54_17.png,segmentation-54_lesionmask_17.png
volume-27_217.png,segmentation-27_lesionmask_217.png
volume-26_391.png,segmentation-26_lesionmask_391.png
volume-87_471.png,segmentation-87_lesionmask_471.png
volume-4_431.png,segmentation-4_lesionmask_431.png
volume-99_480.png,segmentation-99_lesionmask_480.png
volume-17_415.png,segmentation-17_lesionmask_415.png
volume-52_120.png,segmentation-52_lesionmask_120.png
volume-92_324.png,segmentation-92_lesionmask_324.png
volume-128_525.png,segmentation-128_lesionmask_525.png
volume-108_440.png,segmentation-108_lesionmask_440.png
volume-114_747.png,segmentation-114_lesionmask_747.png
volume-104_746.png,segmentation-104_lesionmask_746.png
volume-39_193.png,segmentation-39_lesionmask_193.png
volume-110_519.png,segmentation-110_lesionmask_519.png
volume-4_513.png,segmentation-4_lesionmask_513.png
volume-98_440.png,segmentation-98_lesionmask_440.png
volume-117_356.png,segmentation-117_lesionmask_356.png
volume-102_485.png,segmentation-102_lesionmask_485.png
volume-6_497.png,segmentation-6_lesionmask_497.png
volume-81_169.png,segmentation-81_lesionmask_169.png
volume-102_139.png,segmentation-102_lesionmask_139.png
volume-93_407.png,segmentation-93_lesionmask_407.png
volume-94_870.png,segmentation-94_lesionmask_870.png
volume-113_44.png,segmentation-113_lesionmask_44.png
volume-110_133.png,segmentation-110_lesionmask_133.png
volume-89_627.png,segmentation-89_lesionmask_627.png
volume-118_236.png,segmentation-118_lesionmask_236.png
volume-110_614.png,segmentation-110_lesionmask_614.png
volume-52_30.png,segmentation-52_lesionmask_30.png
volume-10_180.png,segmentation-10_lesionmask_180.png
volume-47_113.png,segmentation-47_lesionmask_113.png
volume-109_329.png,segmentation-109_lesionmask_329.png
volume-27_542.png,segmentation-27_lesionmask_542.png
volume-25_524.png,segmentation-25_lesionmask_524.png
volume-15_319.png,segmentation-15_lesionmask_319.png
volume-120_269.png,segmentation-120_lesionmask_269.png
volume-70_266.png,segmentation-70_lesionmask_266.png
volume-69_136.png,segmentation-69_lesionmask_136.png
volume-101_430.png,segmentation-101_lesionmask_430.png
volume-126_223.png,segmentation-126_lesionmask_223.png
volume-97_474.png,segmentation-97_lesionmask_474.png
volume-64_173.png,segmentation-64_lesionmask_173.png
volume-43_57.png,segmentation-43_lesionmask_57.png
volume-62_116.png,segmentation-62_lesionmask_116.png
volume-101_470.png,segmentation-101_lesionmask_470.png
volume-84_124.png,segmentation-84_lesionmask_124.png
volume-6_79.png,segmentation-6_lesionmask_79.png
volume-30_139.png,segmentation-30_lesionmask_139.png
volume-83_215.png,segmentation-83_lesionmask_215.png
volume-94_600.png,segmentation-94_lesionmask_600.png
volume-124_350.png,segmentation-124_lesionmask_350.png
volume-129_245.png,segmentation-129_lesionmask_245.png
volume-82_120.png,segmentation-82_lesionmask_120.png
volume-4_526.png,segmentation-4_lesionmask_526.png
volume-36_26.png,segmentation-36_lesionmask_26.png
volume-125_276.png,segmentation-125_lesionmask_276.png
volume-107_348.png,segmentation-107_lesionmask_348.png
volume-117_473.png,segmentation-117_lesionmask_473.png
volume-98_518.png,segmentation-98_lesionmask_518.png
volume-121_255.png,segmentation-121_lesionmask_255.png
volume-76_155.png,segmentation-76_lesionmask_155.png
volume-87_82.png,segmentation-87_lesionmask_82.png
volume-36_47.png,segmentation-36_lesionmask_47.png
volume-103_645.png,segmentation-103_lesionmask_645.png
volume-129_173.png,segmentation-129_lesionmask_173.png
volume-105_400.png,segmentation-105_lesionmask_400.png
volume-60_89.png,segmentation-60_lesionmask_89.png
volume-117_100.png,segmentation-117_lesionmask_100.png
volume-106_666.png,segmentation-106_lesionmask_666.png
volume-16_86.png,segmentation-16_lesionmask_86.png
volume-27_514.png,segmentation-27_lesionmask_514.png
volume-93_45.png,segmentation-93_lesionmask_45.png
volume-101_158.png,segmentation-101_lesionmask_158.png
volume-109_578.png,segmentation-109_lesionmask_578.png
volume-84_54.png,segmentation-84_lesionmask_54.png
volume-8_245.png,segmentation-8_lesionmask_245.png
volume-4_416.png,segmentation-4_lesionmask_416.png
volume-110_428.png,segmentation-110_lesionmask_428.png
volume-88_488.png,segmentation-88_lesionmask_488.png
volume-90_374.png,segmentation-90_lesionmask_374.png
volume-13_588.png,segmentation-13_lesionmask_588.png
volume-17_376.png,segmentation-17_lesionmask_376.png
volume-76_96.png,segmentation-76_lesionmask_96.png
volume-12_278.png,segmentation-12_lesionmask_278.png
volume-76_105.png,segmentation-76_lesionmask_105.png
volume-60_72.png,segmentation-60_lesionmask_72.png
volume-25_189.png,segmentation-25_lesionmask_189.png
volume-3_422.png,segmentation-3_lesionmask_422.png
volume-111_330.png,segmentation-111_lesionmask_330.png
volume-39_67.png,segmentation-39_lesionmask_67.png
volume-97_280.png,segmentation-97_lesionmask_280.png
volume-95_780.png,segmentation-95_lesionmask_780.png
volume-25_378.png,segmentation-25_lesionmask_378.png
volume-108_796.png,segmentation-108_lesionmask_796.png
volume-28_77.png,segmentation-28_lesionmask_77.png
volume-102_495.png,segmentation-102_lesionmask_495.png
volume-113_429.png,segmentation-113_lesionmask_429.png
volume-122_218.png,segmentation-122_lesionmask_218.png
volume-110_401.png,segmentation-110_lesionmask_401.png
volume-83_572.png,segmentation-83_lesionmask_572.png
volume-85_350.png,segmentation-85_lesionmask_350.png
volume-41_14.png,segmentation-41_lesionmask_14.png
volume-7_464.png,segmentation-7_lesionmask_464.png
volume-26_557.png,segmentation-26_lesionmask_557.png
volume-106_212.png,segmentation-106_lesionmask_212.png
volume-93_396.png,segmentation-93_lesionmask_396.png
volume-117_656.png,segmentation-117_lesionmask_656.png
volume-125_214.png,segmentation-125_lesionmask_214.png
volume-103_628.png,segmentation-103_lesionmask_628.png
volume-93_332.png,segmentation-93_lesionmask_332.png
volume-78_166.png,segmentation-78_lesionmask_166.png
volume-77_77.png,segmentation-77_lesionmask_77.png
volume-123_251.png,segmentation-123_lesionmask_251.png
volume-108_523.png,segmentation-108_lesionmask_523.png
volume-9_429.png,segmentation-9_lesionmask_429.png
volume-84_542.png,segmentation-84_lesionmask_542.png
volume-108_508.png,segmentation-108_lesionmask_508.png
volume-84_567.png,segmentation-84_lesionmask_567.png
volume-96_608.png,segmentation-96_lesionmask_608.png
volume-108_332.png,segmentation-108_lesionmask_332.png
volume-30_127.png,segmentation-30_lesionmask_127.png
volume-94_579.png,segmentation-94_lesionmask_579.png
volume-28_60.png,segmentation-28_lesionmask_60.png
volume-84_676.png,segmentation-84_lesionmask_676.png
volume-48_167.png,segmentation-48_lesionmask_167.png
volume-99_535.png,segmentation-99_lesionmask_535.png
volume-27_484.png,segmentation-27_lesionmask_484.png
volume-111_664.png,segmentation-111_lesionmask_664.png
volume-71_81.png,segmentation-71_lesionmask_81.png
volume-98_338.png,segmentation-98_lesionmask_338.png
volume-39_52.png,segmentation-39_lesionmask_52.png
volume-36_20.png,segmentation-36_lesionmask_20.png
volume-90_333.png,segmentation-90_lesionmask_333.png
volume-115_14.png,segmentation-115_lesionmask_14.png
volume-113_378.png,segmentation-113_lesionmask_378.png
volume-107_764.png,segmentation-107_lesionmask_764.png
volume-116_581.png,segmentation-116_lesionmask_581.png
volume-96_119.png,segmentation-96_lesionmask_119.png
volume-96_477.png,segmentation-96_lesionmask_477.png
volume-85_621.png,segmentation-85_lesionmask_621.png
volume-16_625.png,segmentation-16_lesionmask_625.png
volume-116_513.png,segmentation-116_lesionmask_513.png
volume-93_303.png,segmentation-93_lesionmask_303.png
volume-90_423.png,segmentation-90_lesionmask_423.png
volume-58_185.png,segmentation-58_lesionmask_185.png
volume-27_394.png,segmentation-27_lesionmask_394.png
volume-93_386.png,segmentation-93_lesionmask_386.png
volume-94_544.png,segmentation-94_lesionmask_544.png
volume-124_176.png,segmentation-124_lesionmask_176.png
volume-130_506.png,segmentation-130_lesionmask_506.png
volume-4_311.png,segmentation-4_lesionmask_311.png
volume-57_46.png,segmentation-57_lesionmask_46.png
volume-96_425.png,segmentation-96_lesionmask_425.png
volume-66_67.png,segmentation-66_lesionmask_67.png
volume-82_136.png,segmentation-82_lesionmask_136.png
volume-27_768.png,segmentation-27_lesionmask_768.png
volume-89_524.png,segmentation-89_lesionmask_524.png
volume-97_103.png,segmentation-97_lesionmask_103.png
volume-128_288.png,segmentation-128_lesionmask_288.png
volume-118_23.png,segmentation-118_lesionmask_23.png
volume-49_154.png,segmentation-49_lesionmask_154.png
volume-82_40.png,segmentation-82_lesionmask_40.png
volume-86_101.png,segmentation-86_lesionmask_101.png
volume-17_212.png,segmentation-17_lesionmask_212.png
volume-2_0.png,segmentation-2_lesionmask_0.png
volume-6_322.png,segmentation-6_lesionmask_322.png
volume-98_585.png,segmentation-98_lesionmask_585.png
volume-107_380.png,segmentation-107_lesionmask_380.png
volume-96_528.png,segmentation-96_lesionmask_528.png
volume-13_355.png,segmentation-13_lesionmask_355.png
volume-100_491.png,segmentation-100_lesionmask_491.png
volume-4_362.png,segmentation-4_lesionmask_362.png
volume-97_491.png,segmentation-97_lesionmask_491.png
volume-82_395.png,segmentation-82_lesionmask_395.png
volume-111_365.png,segmentation-111_lesionmask_365.png
volume-94_560.png,segmentation-94_lesionmask_560.png
volume-85_417.png,segmentation-85_lesionmask_417.png
volume-111_553.png,segmentation-111_lesionmask_553.png
volume-97_614.png,segmentation-97_lesionmask_614.png
volume-122_182.png,segmentation-122_lesionmask_182.png
volume-104_661.png,segmentation-104_lesionmask_661.png
volume-106_337.png,segmentation-106_lesionmask_337.png
volume-39_88.png,segmentation-39_lesionmask_88.png
volume-100_91.png,segmentation-100_lesionmask_91.png
volume-26_297.png,segmentation-26_lesionmask_297.png
volume-88_114.png,segmentation-88_lesionmask_114.png
volume-89_53.png,segmentation-89_lesionmask_53.png
volume-12_415.png,segmentation-12_lesionmask_415.png
volume-93_459.png,segmentation-93_lesionmask_459.png
volume-128_68.png,segmentation-128_lesionmask_68.png
volume-57_330.png,segmentation-57_lesionmask_330.png
volume-53_45.png,segmentation-53_lesionmask_45.png
volume-7_161.png,segmentation-7_lesionmask_161.png
volume-99_543.png,segmentation-99_lesionmask_543.png
volume-27_775.png,segmentation-27_lesionmask_775.png
volume-126_170.png,segmentation-126_lesionmask_170.png
volume-100_42.png,segmentation-100_lesionmask_42.png
volume-128_540.png,segmentation-128_lesionmask_540.png
volume-80_138.png,segmentation-80_lesionmask_138.png
volume-113_753.png,segmentation-113_lesionmask_753.png
volume-19_465.png,segmentation-19_lesionmask_465.png
volume-37_44.png,segmentation-37_lesionmask_44.png
volume-102_498.png,segmentation-102_lesionmask_498.png
volume-116_324.png,segmentation-116_lesionmask_324.png
volume-24_198.png,segmentation-24_lesionmask_198.png
volume-84_635.png,segmentation-84_lesionmask_635.png
volume-86_384.png,segmentation-86_lesionmask_384.png
volume-23_346.png,segmentation-23_lesionmask_346.png
volume-96_109.png,segmentation-96_lesionmask_109.png
volume-117_302.png,segmentation-117_lesionmask_302.png
volume-100_570.png,segmentation-100_lesionmask_570.png
volume-110_491.png,segmentation-110_lesionmask_491.png
volume-106_203.png,segmentation-106_lesionmask_203.png
volume-25_207.png,segmentation-25_lesionmask_207.png
volume-17_278.png,segmentation-17_lesionmask_278.png
volume-44_104.png,segmentation-44_lesionmask_104.png
volume-7_121.png,segmentation-7_lesionmask_121.png
volume-94_29.png,segmentation-94_lesionmask_29.png
volume-11_439.png,segmentation-11_lesionmask_439.png
volume-104_326.png,segmentation-104_lesionmask_326.png
volume-25_523.png,segmentation-25_lesionmask_523.png
volume-104_255.png,segmentation-104_lesionmask_255.png
volume-65_512.png,segmentation-65_lesionmask_512.png
volume-49_50.png,segmentation-49_lesionmask_50.png
volume-18_455.png,segmentation-18_lesionmask_455.png
volume-107_639.png,segmentation-107_lesionmask_639.png
volume-95_507.png,segmentation-95_lesionmask_507.png
volume-105_893.png,segmentation-105_lesionmask_893.png
volume-16_684.png,segmentation-16_lesionmask_684.png
volume-99_51.png,segmentation-99_lesionmask_51.png
volume-100_569.png,segmentation-100_lesionmask_569.png
volume-88_138.png,segmentation-88_lesionmask_138.png
volume-100_437.png,segmentation-100_lesionmask_437.png
volume-89_246.png,segmentation-89_lesionmask_246.png
volume-130_464.png,segmentation-130_lesionmask_464.png
volume-8_268.png,segmentation-8_lesionmask_268.png
volume-4_360.png,segmentation-4_lesionmask_360.png
volume-83_236.png,segmentation-83_lesionmask_236.png
volume-128_542.png,segmentation-128_lesionmask_542.png
volume-28_111.png,segmentation-28_lesionmask_111.png
volume-27_276.png,segmentation-27_lesionmask_276.png
volume-94_278.png,segmentation-94_lesionmask_278.png
volume-118_275.png,segmentation-118_lesionmask_275.png
volume-90_202.png,segmentation-90_lesionmask_202.png
volume-80_202.png,segmentation-80_lesionmask_202.png
volume-109_407.png,segmentation-109_lesionmask_407.png
volume-101_633.png,segmentation-101_lesionmask_633.png
volume-100_627.png,segmentation-100_lesionmask_627.png
volume-14_348.png,segmentation-14_lesionmask_348.png
volume-77_85.png,segmentation-77_lesionmask_85.png
volume-101_603.png,segmentation-101_lesionmask_603.png
volume-99_552.png,segmentation-99_lesionmask_552.png
volume-98_251.png,segmentation-98_lesionmask_251.png
volume-84_459.png,segmentation-84_lesionmask_459.png
volume-116_534.png,segmentation-116_lesionmask_534.png
volume-88_162.png,segmentation-88_lesionmask_162.png
volume-68_229.png,segmentation-68_lesionmask_229.png
volume-89_724.png,segmentation-89_lesionmask_724.png
volume-44_76.png,segmentation-44_lesionmask_76.png
volume-127_142.png,segmentation-127_lesionmask_142.png
volume-18_401.png,segmentation-18_lesionmask_401.png
volume-20_69.png,segmentation-20_lesionmask_69.png
volume-44_81.png,segmentation-44_lesionmask_81.png
volume-13_369.png,segmentation-13_lesionmask_369.png
volume-118_264.png,segmentation-118_lesionmask_264.png
volume-26_298.png,segmentation-26_lesionmask_298.png
volume-91_575.png,segmentation-91_lesionmask_575.png
volume-116_250.png,segmentation-116_lesionmask_250.png
volume-95_733.png,segmentation-95_lesionmask_733.png
volume-26_34.png,segmentation-26_lesionmask_34.png
volume-11_136.png,segmentation-11_lesionmask_136.png
volume-116_519.png,segmentation-116_lesionmask_519.png
volume-129_264.png,segmentation-129_lesionmask_264.png
volume-110_524.png,segmentation-110_lesionmask_524.png
volume-26_365.png,segmentation-26_lesionmask_365.png
volume-116_761.png,segmentation-116_lesionmask_761.png
volume-92_403.png,segmentation-92_lesionmask_403.png
volume-104_762.png,segmentation-104_lesionmask_762.png
volume-108_520.png,segmentation-108_lesionmask_520.png
volume-19_449.png,segmentation-19_lesionmask_449.png
volume-85_627.png,segmentation-85_lesionmask_627.png
volume-85_442.png,segmentation-85_lesionmask_442.png
